project_id,title_clean,architect,city,country,typology,massing_type,climate_bin,year_completed,description_short,confidence_score
p_waveworks_yangyang_workation_center_chakchak_studio_1037329,Waveworks Yangyang Workation Center,Chakchak Studio,Yangyang,South Korea,workation center,fragmented,temperate,2024,A unique workation center that combines workspaces with leisure in a natural setting.,0.8
p_waverley_house_sam_crawford_archite_1036856,Waverley House,Sam Crawford Architects,Waverley,Australia,Residential,fragmented,temperate,2024,Waverley House is a contemporary residential project that connects indoor living with the natural environment.,0.8
p_west_gate_tunnel_wood_marsh_architect_1037360,West Gate Tunnel,Wood Marsh Architecture,Melbourne,Australia,Infrastructure,linear,temperate,2024,The West Gate Tunnel is a key infrastructure project aimed at improving transportation in Melbourne.,0.8
p_waveworks_yangyang_workation_center_chakchak_studio_1037329,Waveworks Yangyang Workation Center,Chakchak Studio,Yangyang,South Korea,Workation center,fragmented,temperate,2024,The Waveworks Yangyang Workation Center is a modern facility merging workspaces with areas for relaxation.,0.8
p_what_are_biomaterials_in_architecture_unknown_987658,What Are Biomaterials in Architecture?,,,,Research/educational publication,,,2024,This project examines the significance of biomaterials in contemporary architecture.,0.8
p_what_if_the_smallest_detail_helped_shape_the_mood_unknown_1036775,What if the Smallest Detail Helped Shape the Mood of a Space?,,,,,,,0,,0.0
p_west_gate_tunnel_wood_marsh_architect_1037360,West Gate Tunnel,Wood Marsh Architecture,Melbourne,Australia,Infrastructure,linear,temperate,2024,A critical infrastructure project designed to improve traffic conditions and connectivity in Melbourne.,0.8
p_what_is_plantscaping_unknown_886132,What is Plantscaping?,Unknown,,,landscape architecture,fragmented,temperate,2024,An exploration of how plants can be integrated into architectural design.,0.8
p_what_are_biomaterials_in_architecture_unknown_987658,What Are Biomaterials in Architecture?,Unknown,,,Research/educational project,Unknown,Unknown,2024,A project focused on the role and benefits of biomaterials in modern architecture.,0.8
p_what_is_the_environmental_impact_of_each_building_unknown_984663,What Is the Environmental Impact of Each Building Material?,,,,research,,temperate,2024,A project focused on evaluating the environmental impact of different building materials used in construction.,0.8
p_white_arkitekter_designs_bio_based_timber_neighbou_1036918,"White Arkitekter Designs Bio-Based Timber Neighbourhood Proposal for Hoofddorp, Netherlands",,,,,,,0,,0.0
p_what_if_the_smallest_detail_helped_shape_the_mood_unknown_1036775,What if the Smallest Detail Helped Shape the Mood of a Space?,Unknown,Unknown,Unknown,Cultural,fragmented,temperate,2024,A project exploring the impact of minute design details on spatial mood.,0.8
p_white_brick_house_plan_architects_offi_1037251,White Brick House,PLAN Architects,,,residential,fragmented,temperate,2024,"The White Brick House is a contemporary residential project designed by PLAN Architects, characterized by its unique brick facade.",0.8
p_what_is_plantscaping_unknown_886132,What is Plantscaping?,,,,landscape architecture,,,2024,A project exploring the role of plants in architectural design.,0.8
p_what_is_the_environmental_impact_of_each_building_unknown_984663,What Is the Environmental Impact of Each Building Material?,,,,research/educational,,,2024,This project investigates the environmental impacts of various building materials.,0.8
p_why_francis_kere_won_the_pritzker_prize_natura_futura_978764,Why Francis Kéré Won the Pritzker Prize?,Francis Kéré,Berlin,Germany,,,temperate,2024,"A detailed exploration of Francis Kéré's architectural journey, emphasizing his recognition through the Pritzker Prize.",0.8
p_white_arkitekter_designs_bio_based_timber_neighbou_1036918,Bio-Based Timber Neighbourhood Proposal for Hoofddorp,White Arkitekter,Hoofddorp,Netherlands,Residential,clustered,temperate,2024,"A proposal for a bio-based timber neighbourhood in Hoofddorp, Netherlands, focusing on sustainability.",0.8
p_why_the_2025_pritzker_prize_matters_liu_jiakun_and_unknown_1028016,Why the 2025 Pritzker Prize Matters,Liu Jiakun,,China,cultural,fragmented,temperate,2024,A project focusing on socially responsible architecture led by Liu Jiakun.,0.8
p_white_brick_house_plan_architects_offi_1037251,White Brick House,PLAN Architects,,,Residential,fragmented,temperate,2024,The White Brick House by PLAN Architects is a contemporary residential project that harmonizes with its environment.,0.8
p_wimbledon_house_manuel_urbina_studio_1037149,Wimbledon House,Manuel Urbina Studio,London,United Kingdom,Residential,compact,temperate,2024,Wimbledon House is a modern residential project by Manuel Urbina Studio.,0.85
p_why_francis_kere_won_the_pritzker_prize_natura_futura_978764,Why Francis Kéré Won the Pritzker Prize?,Francis Kéré,Berlin,Germany,Cultural,,temperate,2024,An exploration of Francis Kéré's architectural impact and the principles that led to his recognition.,0.8
p_wooden_wonders_chiayi_city_expo_mvrdv_1037096,Wooden Wonders,MVRDV,Chiayi City,Taiwan,expo pavilion,clustered,tropical,2024,"Wooden Wonders is an innovative expo pavilion in Chiayi City, focusing on sustainable timber architecture.",0.8
p_why_the_2025_pritzker_prize_matters_liu_jiakun_and_unknown_1028016,Why the 2025 Pritzker Prize Matters,Liu Jiakun,Chengdu,China,cultural,fragmented,temperate,2024,An exploration of Liu Jiakun's vision for socially responsible architecture as it relates to the Pritzker Prize.,0.8
p_workplace_culture_design_trends_and_the_impact_of_unknown_975264,"Workplace Culture, Design Trends, and the Impact of Gen Z",,,,office,fragmented,temperate,2024,A workplace design project focused on Gen Z needs and aesthetics.,0.8
p_wimbledon_house_manuel_urbina_studio_1037149,Wimbledon House,Manuel Urbina Studio,London,United Kingdom,Residential,fragmented,temperate,2024,"Wimbledon House is a modern residential project designed for a family in London, focusing on light and connection to nature.",0.8
p_world_super_market_kiki_archi_1037293,World Super Market,KiKi ARCHi,,,commercial,compact,tropical,2024,A modern supermarket designed to foster community interaction.,0.8
p_wooden_wonders_chiayi_city_expo_mvrdv_1037096,Wooden Wonders,MVRDV,Chiayi City,Taiwan,Expo Pavilion,fragmented,tropical,2024,Wooden Wonders is an innovative expo pavilion in Chiayi City that highlights cultural exhibitions with sustainable design principles.,0.8
p_wutong_pavilion_ccdi_dongxiying_stud_1036779,Wutong Pavilion,CCDI Dongxiying Studio,,,pavilion,pavilion,tropical,2024,Wutong Pavilion is a cultural space that harmonizes with its natural surroundings.,0.8
p_workplace_culture_design_trends_and_the_impact_of_unknown_975264,"Workplace Culture, Design Trends, and the Impact of Gen Z",Unknown,,,Office,linear,temperate,2024,A forward-thinking office design that prioritizes the work preferences of Gen Z.,0.8
p_x_house_cote_architects_1037320,X House,Cote Architects,Unknown,Unknown,Residential,fragmented,temperate,2024,"X House is a modern residential project designed by Cote Architects, focusing on sustainability and integration with its surroundings.",0.8
p_world_super_market_kiki_archi_1037293,World Super Market,KiKi ARCHi,Unknown,Unknown,commercial,compact,temperate,2024,A contemporary commercial space designed to promote community interaction and sustainability.,0.8
p_yanbu_old_dragon_park_atelier_cns_cicada_a_1037112,Old Dragon Park,Atelier cnS-CICADA ART,Yanbu,Saudi Arabia,Park,fragmented,arid,2024,Yanbu Old Dragon Park is a cultural park designed to provide recreational spaces and art installations.,0.9
p_wutong_pavilion_ccdi_dongxiying_stud_1036779,Wutong Pavilion,CCDI Dongxiying Studio,,China,pavilion,pavilion,tropical,2024,The Wutong Pavilion is a culturally significant space designed for community gatherings amidst nature.,0.8
p_yeeii_teahouse_vari_architects_1036898,Yeeii Teahouse,Vari Architects,Unknown,Unknown,Cultural,pavilion,tropical,2024,The Yeeii Teahouse is a cultural space designed for tea preparation and social interaction.,0.85
p_x_house_cote_architects_1037320,X House,Cote Architects,Unknown City,Unknown Country,Residential,fragmented,temperate,2024,X House is a modern single-family residence designed for sustainability and integration with its natural surroundings.,0.8
p_yield_house_splyce_design_1012736,Yield House,Splyce Design,,,Residential,linear,temperate,2024,Yield House is a sustainable single-family residence emphasizing natural integration and energy efficiency.,0.8
p_yanbu_old_dragon_park_atelier_cns_cicada_a_1037112,Old Dragon Park,Atelier cnS-CICADA ART,Yanbu,Saudi Arabia,Public Park,landscape integration,arid,2024,Yanbu Old Dragon Park is a public park designed to integrate art with nature.,0.8
p_yeeii_teahouse_vari_architects_1036898,Yeeii Teahouse,Vari Architects,,,Teahouse,pavilion,tropical,2024,Yeeii Teahouse by Vari Architects emphasizes the cultural significance of tea through its design as a community gathering space.,0.8
p_zaha_hadid_architects_explores_ai_driven_design_at_1037409,Architecture of Possibility,Zaha Hadid Architects,Shenzhen,China,exhibition,fragmented,tropical,2024,An innovative exhibition space in Shenzhen focusing on AI-driven design.,0.9
p_zaha_hadid_architects_oppo_headquarters_in_shenzhe_1037459,OPPO Headquarters,Zaha Hadid Architects,Shenzhen,China,Office,fragmented,subtropical,2024,"The OPPO Headquarters by Zaha Hadid Architects is a striking office building in Shenzhen, showcasing a dynamic facade and innovative design.",0.8
p_yield_house_splyce_design_1012736,Yield House,Splyce Design,,,residential,fragmented,temperate,2024,Yield House is a contemporary residential project emphasizing sustainability and connectivity with nature.,0.8
p_zaha_hadid_architects_explores_ai_driven_design_at_1037409,Architecture of Possibility,Zaha Hadid Architects,Shenzhen,China,Exhibition,fragmented,tropical,2024,An innovative exhibition showcasing AI-driven design.,0.8
p_zaremba_residence_reitsma_and_associat_1001872,Zaremba Residence,Reitsma and Associates,,,residential,fragmented,temperate,2024,The Zaremba Residence is a contemporary home by Reitsma and Associates that blends luxury with sustainability.,0.8
p_zaha_hadid_architects_oppo_headquarters_in_shenzhe_1037459,OPPO Headquarters,Zaha Hadid Architects,Shenzhen,China,Office,fragmented,tropical,2024,Zaha Hadid Architects' OPPO Headquarters showcases an innovative design focused on futuristic aesthetics and functionality.,0.8
p_zhouzhuang_theater_facade_renovation_practice_on_earth_1037003,Zhouzhuang Theater Façade Renovation,CAALADI + Practice on Earth,Zhouzhuang,China,theater,linear,temperate,2024,Zhouzhuang Theater's facade renovation enhances its cultural presence.,0.8
p_zaremba_residence_reitsma_and_associat_1001872,Zaremba Residence,Reitsma and Associates,,,residential,fragmented,temperate,2024,The Zaremba Residence combines modern design with sustainable features for a contemporary family home.,0.8
p_zolandemei_resort_studio_j_bridgland_1037059,"ZOLAND·Emei, Resort",Studio J. Bridgland,Emei,China,resort,clustered,tropical,2024,"ZOLAND·Emei is a luxury resort designed to harmonize with its natural surroundings, providing a serene retreat for guests.",0.8
p_zhouzhuang_theater_facade_renovation_practice_on_earth_1037003,Theater Façade Renovation,CAALADI,Zhouzhuang,China,cultural,fragmented,temperate,2024,A contemporary renovation of Zhouzhuang Theater's façade to modernize its aesthetic while preserving cultural elements.,0.8
p_an_unrivaled_architect_for_the_people_carol_ross_b_ross_barney_architec_993519,An Unrivaled Architect for the People,Carol Ross Barney,Chicago,United States,Cultural,pavilion,temperate,2024,Carol Ross Barney's unprecedented architectural contributions are recognized with the 2023 AIA Gold Medal.,0.8
p_zolandemei_resort_studio_j_bridgland_1037059,ZOLAND·Emei Resort,Studio J. Bridgland,Emei,China,resort,clustered,tropical,2024,"ZOLAND·Emei Resort is a luxurious hospitality project by Studio J. Bridgland, designed to harmonize with the picturesque natural surroundings.",0.8
